order_detail_id,order_id,product_id,quantity,price,created_at,updated_at
2795,APNN19AP635,B097XJQZ8H,5,6000.0,2022-08-12,2022-08-12
2796,PONP08MO139,B0836JGZ74,14,2499.0,2022-02-18,2022-02-18
2797,PONP08MO139,B09Z28BQZT,8,3999.0,2022-02-18,2022-02-18
2798,PONP08MO139,B085194JFL,12,499.0,2022-02-18,2022-02-18
2799,PONP08MO139,B07B275VN9,13,799.0,2022-02-18,2022-02-18
2800,PONP08MO139,B08TR61BVK,9,1499.0,2022-02-18,2022-02-18
2801,NAMC08AI414,B018SJJ0GE,6,2999.0,2022-04-07,2022-04-07
2802,ACIA12NO692,B0B2DD66GS,3,2900.0,2021-10-18,2021-10-18
2803,ACIA12NO692,B0971DWFDT,11,699.0,2021-10-18,2021-10-18
2804,ACIA12NO692,B091KNVNS9,15,699.0,2021-10-18,2021-10-18
2805,ACIA12NO692,B08FGNPQ9X,8,2999.0,2021-10-18,2021-10-18
2806,CMPO23IP608,B07SY4C3TD,1,723.0,2022-07-11,2022-07-11
2807,CMPO23IP608,B0974H97TJ,13,799.0,2022-07-11,2022-07-11
2808,CMPO23IP608,B0BJ6P3LSK,8,24999.0,2022-07-11,2022-07-11
2809,PNMN03NN968,B086PXQ2R4,3,165.0,2021-01-13,2021-01-13
2810,PNMN03NN968,B0B2CPVXHX,4,1499.0,2021-01-13,2021-01-13
2811,APNA16CO080,B09DG9VNWB,8,29999.0,2021-08-07,2021-08-07
2812,APNA16CO080,B09CYTJV3N,6,5999.0,2021-08-07,2021-08-07
2813,APNA16CO080,B004IO5BMQ,10,995.0,2021-08-07,2021-08-07
2814,APNA16CO080,B08L5FM4JC,3,2400.0,2021-08-07,2021-08-07
2815,APNA16CO080,B01M4GGIVU,3,699.0,2021-08-07,2021-08-07
2816,APNA16CO080,B097R3XH9R,4,15270.0,2021-08-07,2021-08-07
2817,CONC56AO163,B09G5TSGXV,7,799.0,2021-06-18,2021-06-18
2818,CONC56AO163,B00Y4ORQ46,8,795.0,2021-06-18,2021-06-18
2819,APAN19CP347,B08C7TYHPB,3,1490.0,2021-02-25,2021-02-25
2820,APAN19CP347,B06Y36JKC3,5,300.0,2021-02-25,2021-02-25
2821,APAN19CP347,B00A328ENA,6,3945.0,2021-02-25,2021-02-25
2822,AANA27AC090,B09NFSHCWN,7,1899.0,2022-12-27,2022-12-27
2823,AANA27AC090,B01F7B2JCI,2,450.0,2022-12-27,2022-12-27
2824,AANA27AC090,B094JNXNPV,3,399.0,2022-12-27,2022-12-27
2825,AANA27AC090,B0B31FR4Y2,2,9999.0,2022-12-27,2022-12-27
2826,CCPN20MO608,B09N3ZNHTY,5,4490.0,2022-04-12,2022-04-12
2827,CCPN20MO608,B083RCTXLL,7,1199.0,2022-04-12,2022-04-12
2828,MIIA15MM596,B09939XJX8,15,1500.0,2022-06-14,2022-06-14
2829,MIIA15MM596,B07SRM58TP,8,2099.0,2022-06-14,2022-06-14
2830,MIIA15MM596,B01IBRHE3E,12,499.0,2022-06-14,2022-06-14
2831,MIIA15MM596,B00P0R95EA,6,640.0,2022-06-14,2022-06-14
2832,MIIA15MM596,B07YC8JHMB,15,16000.0,2022-06-14,2022-06-14
2833,MIIA15MM596,B0BBWJFK5C,13,8999.0,2022-06-14,2022-06-14
2834,CONP85IC278,B09H39KTTB,14,499.0,2022-10-13,2022-10-13
2835,CONP85IC278,B08BQ947H3,14,149.0,2022-10-13,2022-10-13
2836,CONP85IC278,B09SJ1FTYV,3,1899.0,2022-10-13,2022-10-13
2837,CONP85IC278,B09SPTNG58,7,2349.0,2022-10-13,2022-10-13
2838,CONP85IC278,B09GFPVD9Y,4,10999.0,2022-10-13,2022-10-13
2839,MNOM52MO225,B08CGW4GYR,9,999.0,2022-07-20,2022-07-20
2840,MNOM52MO225,B07VQGVL68,15,499.0,2022-07-20,2022-07-20
2841,MNOM52MO225,B01F7B2JCI,9,450.0,2022-07-20,2022-07-20
2842,MNOM52MO225,B091V8HK8Z,10,1750.0,2022-07-20,2022-07-20
2843,MNOM52MO225,B09XTQFFCG,9,3199.0,2022-07-20,2022-07-20
2844,MNOM52MO225,B0BBMPH39N,5,999.0,2022-07-20,2022-07-20
2845,MNOM52MO225,B00O24PUO6,5,1650.0,2022-07-20,2022-07-20
2846,CAMC16AA801,B088ZTJT2R,14,1295.0,2022-12-20,2022-12-20
2847,CAMC16AA801,B0856HNMR7,11,2499.0,2022-12-20,2022-12-20
2848,CAMC16AA801,B08WKFSN84,9,1099.0,2022-12-20,2022-12-20
2849,CAMC16AA801,B07Z53L5QL,8,1499.0,2022-12-20,2022-12-20
2850,CAMC16AA801,B08BG4M4N7,3,499.0,2022-12-20,2022-12-20
2851,CCIA97PN012,B07GXHC691,3,499.0,2021-06-15,2021-06-15
2852,CCIA97PN012,B0BDYVC5TD,14,1800.0,2021-06-15,2021-06-15
2853,CCIA97PN012,B08PSQRW2T,10,1099.0,2021-06-15,2021-06-15
2854,CCIA97PN012,B0BB3CBFBM,8,65000.0,2021-06-15,2021-06-15
2855,CCIA97PN012,B083J64CBB,6,499.0,2021-06-15,2021-06-15
2856,CCIA97PN012,B09HS1NDRQ,3,799.0,2021-06-15,2021-06-15
2857,ACAN97AC770,B08SKZ2RMG,10,999.0,2021-05-29,2021-05-29
2858,ACAN97AC770,B08YK7BBD2,12,999.0,2021-05-29,2021-05-29
2859,ACAN97AC770,B08MZQBFLN,14,4999.0,2021-05-29,2021-05-29
2860,ACAN97AC770,B0085W2MUQ,11,970.0,2021-05-29,2021-05-29
2861,ACAN97AC770,B0993BB11X,12,1599.0,2021-05-29,2021-05-29
2862,CAAI01AP797,B08WLY8V9S,11,899.0,2022-03-30,2022-03-30
2863,CAAI01AP797,B08CRRQK6Z,10,12499.0,2022-03-30,2022-03-30
2864,CAAI01AP797,B08SMJT55F,11,3990.0,2022-03-30,2022-03-30
2865,CAAI01AP797,B00S9BSJC8,6,8995.0,2022-03-30,2022-03-30
2866,IMAA55OP822,B07JH1CBGW,6,1999.0,2021-12-05,2021-12-05
2867,IMAA55OP822,B09VC2D2WG,6,1499.0,2021-12-05,2021-12-05
2868,IMAA55OP822,B00P93X6EK,10,160.0,2021-12-05,2021-12-05
2869,IMAA55OP822,B09KRHXTLN,2,1699.0,2021-12-05,2021-12-05
2870,IMAA55OP822,B0B9BD2YL4,11,6999.0,2021-12-05,2021-12-05
2871,AACN38OO198,B07JPX9CR7,11,1299.0,2022-12-02,2022-12-02
2872,PAMO04CM511,B0B4T6MR8N,7,800.0,2021-02-13,2021-02-13
2873,PAMO04CM511,B09LV13JFB,3,999.0,2021-02-13,2021-02-13
2874,PAMO04CM511,B00EYW1U68,5,3599.0,2021-02-13,2021-02-13
2875,PAMO04CM511,B0148NPH9I,11,3195.0,2021-02-13,2021-02-13
2876,AOAN65IA348,B01DEWVZ2C,5,999.0,2021-07-07,2021-07-07
2877,AOAN65IA348,B0B2RBP83P,1,59890.0,2021-07-07,2021-07-07
2878,NIAP55AA813,B09P22HXH6,2,5490.0,2022-04-26,2022-04-26
2879,NIAP55AA813,B08K36NZSV,14,999.0,2022-04-26,2022-04-26
2880,NIAP55AA813,B00VA7YYUO,14,99.0,2022-04-26,2022-04-26
2881,NIAP55AA813,B09F6KL23R,6,2799.0,2022-04-26,2022-04-26
2882,NAAN82NA553,B0B5F3YZY4,9,1099.0,2021-04-11,2021-04-11
2883,NAAN82NA553,B09V175NP7,5,6990.0,2021-04-11,2021-04-11
2884,NAAN82NA553,B09PNR6F8Q,9,399.0,2021-04-11,2021-04-11
2885,ACAP28II916,B0883KDSXC,4,990.0,2022-11-21,2022-11-21
2886,ACAP28II916,B01J8S6X2I,4,1100.0,2022-11-21,2022-11-21
2887,ACAP28II916,B0B16KD737,9,15999.0,2022-11-21,2022-11-21
2888,ACAP28II916,B08WKG2MWT,1,1099.0,2022-11-21,2022-11-21
2889,ACAP28II916,B08CT62BM1,7,999.0,2022-11-21,2022-11-21
2890,ACAP28II916,B08VB2CMR3,5,20990.0,2022-11-21,2022-11-21
2891,IMCA38CM036,B09HN7LD5L,10,4500.0,2021-11-17,2021-11-17
2892,IMCA38CM036,B07L1N3TJX,4,3499.0,2021-11-17,2021-11-17
2893,IMCA38CM036,B09YLX91QR,14,399.0,2021-11-17,2021-11-17
2894,IMCA38CM036,B08SBH499M,11,1300.0,2021-11-17,2021-11-17
2895,IMCA38CM036,B07GXHC691,7,499.0,2021-11-17,2021-11-17
2896,IMCA38CM036,B08QHLXWV3,10,11990.0,2021-11-17,2021-11-17
2897,CNAI63AN627,B00SMJPA9C,10,940.0,2021-07-30,2021-07-30
2898,AACN29AA636,B00LM4X3XE,1,100.0,2021-11-06,2021-11-06
2899,AACN29AA636,B08WLY8V9S,2,899.0,2021-11-06,2021-11-06
2900,AACN29AA636,B07L1N3TJX,12,3499.0,2021-11-06,2021-11-06
2901,PMCC78CO611,B0B2DJ5RVQ,15,1999.0,2022-02-04,2022-02-04
2902,PMCC78CO611,B09V17S2BG,6,6990.0,2022-02-04,2022-02-04
2903,PMCC78CO611,B0083T231O,12,1499.0,2022-02-04,2022-02-04
2904,PMCC78CO611,B0B56YRBNT,12,13499.0,2022-02-04,2022-02-04
2905,PMCC78CO611,B09NBZ36F7,2,4000.0,2022-02-04,2022-02-04
2906,PMCC78CO611,B09FPP3R1D,9,2495.0,2022-02-04,2022-02-04
2907,PMCC78CO611,B09ZDVL7L8,7,3895.0,2022-02-04,2022-02-04
2908,NICM57AA041,B0B61DSF17,9,1999.0,2022-08-11,2022-08-11
2909,NICM57AA041,B0162K34H2,14,999.0,2022-08-11,2022-08-11
2910,NICM57AA041,B09X76VL5L,15,3490.0,2022-08-11,2022-08-11
2911,MCPA60PP002,B075K76YW1,2,1395.0,2021-03-11,2021-03-11
2912,MCPA60PP002,B08NCKT9FG,15,798.0,2021-03-11,2021-03-11
2913,MCPA60PP002,B0B4T8RSJ1,15,800.0,2021-03-11,2021-03-11
2914,MCPA60PP002,B097R3XH9R,12,15270.0,2021-03-11,2021-03-11
2915,IANO19IO719,B0BHVPTM2C,10,1949.0,2022-08-05,2022-08-05
2916,IANO19IO719,B0B7B9V9QP,8,35000.0,2022-08-05,2022-08-05
2917,IANO19IO719,B0711PVX6Z,1,500.0,2022-08-05,2022-08-05
2918,IANO19IO719,B08SCCG9D4,15,2000.0,2022-08-05,2022-08-05
2919,MNNN59AA631,B0765B3TH7,15,599.0,2022-11-13,2022-11-13
2920,MNNN59AA631,B0B56YRBNT,13,13499.0,2022-11-13,2022-11-13
2921,MNNN59AA631,B01LYU3BZF,10,3190.0,2022-11-13,2022-11-13
2922,MNNN59AA631,B09T39K9YL,2,24999.0,2022-11-13,2022-11-13
2923,MNNN59AA631,B09DG9VNWB,13,29999.0,2022-11-13,2022-11-13
2924,IINP01MI766,B09Z28BQZT,14,3999.0,2022-10-13,2022-10-13
2925,IINP01MI766,B00VA7YYUO,12,99.0,2022-10-13,2022-10-13
2926,IINP01MI766,B0746N6WML,2,450.0,2022-10-13,2022-10-13
2927,IINP01MI766,B09B125CFJ,10,799.0,2022-10-13,2022-10-13
2928,IINP01MI766,B09XJ5LD6L,12,32999.0,2022-10-13,2022-10-13
2929,IINP01MI766,B09JPC82QC,9,34999.0,2022-10-13,2022-10-13
2930,IINP01MI766,B09YV42QHZ,13,7999.0,2022-10-13,2022-10-13
2931,PAOM85MA933,B00NH12R1O,11,485.0,2022-11-28,2022-11-28
2932,CONA86OM901,B0912WJ87V,4,4000.0,2021-10-23,2021-10-23
2933,CONA86OM901,B09LQQYNZQ,8,4699.0,2021-10-23,2021-10-23
2934,CONA86OM901,B0B3MWYCHQ,8,9999.0,2021-10-23,2021-10-23
2935,CONA86OM901,B07J2NGB69,6,1390.0,2021-10-23,2021-10-23
2936,COIN66IN322,B0B19VJXQZ,9,59900.0,2022-08-24,2022-08-24
2937,COIN66IN322,B09LV13JFB,1,999.0,2022-08-24,2022-08-24
2938,COIN66IN322,B083T5G5PM,15,1990.0,2022-08-24,2022-08-24
2939,COIN66IN322,B0B4F5L738,10,19499.0,2022-08-24,2022-08-24
2940,COIN66IN322,B00F159RIK,11,625.0,2022-08-24,2022-08-24
2941,COIN66IN322,B098NS6PVG,14,349.0,2022-08-24,2022-08-24
2942,MAOI99IA780,B0BLV1GNLN,3,9990.0,2022-07-28,2022-07-28
2943,MAOI99IA780,B07DXRGWDJ,8,5995.0,2022-07-28,2022-07-28
2944,MAOI99IA780,B09GYBZPHF,7,2499.0,2022-07-28,2022-07-28
2945,MAOI99IA780,B07NTKGW45,4,899.0,2022-07-28,2022-07-28
2946,MAOI99IA780,B086394NY5,5,2490.0,2022-07-28,2022-07-28
2947,MAOI99IA780,B07NPBG1B4,13,3300.0,2022-07-28,2022-07-28
2948,MAOI99IA780,B083GQGT3Z,2,799.0,2022-07-28,2022-07-28
2949,INAP57MP433,B09NR6G588,3,4999.0,2021-05-17,2021-05-17
2950,ACPM37CC948,B08CHZ3ZQ7,11,799.0,2022-01-30,2022-01-30
2951,ACPM37CC948,B08K4RDQ71,9,999.0,2022-01-30,2022-01-30
2952,ACPM37CC948,B0B1MDZV9C,11,4495.0,2022-01-30,2022-01-30
2953,AAAA62PA275,B08KRMK9LZ,5,5999.0,2021-02-24,2021-02-24
2954,AAAA62PA275,B09L8DT7D6,4,499.0,2021-02-24,2021-02-24
2955,AAAA62PA275,B009P2LK80,3,1639.0,2021-02-24,2021-02-24
2956,AAAA62PA275,B08MWJTST6,2,1299.0,2021-02-24,2021-02-24
2957,AAAA62PA275,B00S2SEV7K,11,100.0,2021-02-24,2021-02-24
2958,AAAA62PA275,B0B2DJ5RVQ,6,1999.0,2021-02-24,2021-02-24
2959,AAAA62PA275,B07NTKGW45,6,899.0,2021-02-24,2021-02-24
2960,ANAA24IM900,B014HDJ7ZE,15,7445.0,2021-04-08,2021-04-08
2961,ANAA24IM900,B09XJ5LD6L,6,32999.0,2021-04-08,2021-04-08
2962,ANAA24IM900,B0141EZMAI,11,800.0,2021-04-08,2021-04-08
2963,ANAA24IM900,B084N1BM9L,12,1999.0,2021-04-08,2021-04-08
2964,AIAP80CI159,B0B5CGTBKV,10,7990.0,2022-10-13,2022-10-13
2965,AIAP80CI159,B0B97D658R,10,799.0,2022-10-13,2022-10-13
2966,PMAP21AA426,B09NL4DCXK,3,599.0,2022-08-10,2022-08-10
2967,PMAP21AA426,B07YY1BY5B,8,4999.0,2022-08-10,2022-08-10
2968,PMAP21AA426,B07JZSG42Y,12,2590.0,2022-08-10,2022-08-10
2969,PMAP21AA426,B07D2NMTTV,12,3500.0,2022-08-10,2022-08-10
2970,PMAP21AA426,B07Z1X6VFC,12,999.0,2022-08-10,2022-08-10
2971,OACN87CC958,B07P434WJY,4,1999.0,2021-01-21,2021-01-21
2972,OACN87CC958,B0BD92GDQH,2,6999.0,2021-01-21,2021-01-21
2973,OACN87CC958,B09J2QCKKM,8,3500.0,2021-01-21,2021-01-21
2974,OACN87CC958,B093QCY6YJ,5,349.0,2021-01-21,2021-01-21
2975,OACN87CC958,B07JW9H4J1,7,1099.0,2021-01-21,2021-01-21
2976,IAAA10CM953,B08Y5KXR6Z,3,800.0,2022-04-11,2022-04-11
2977,NIAM41PO183,B01NBX5RSB,6,1547.0,2021-01-09,2021-01-09
2978,NIAM41PO183,B07KR5P3YD,13,699.0,2021-01-09,2021-01-09
2979,NIAM41PO183,B0B3N7LR6K,4,16999.0,2021-01-09,2021-01-09
2980,NIAM41PO183,B07VZYMQNZ,14,1440.0,2021-01-09,2021-01-09
2981,NIAM41PO183,B077Z65HSD,13,999.0,2021-01-09,2021-01-09
2982,PAIC75IC232,B01MQZ7J8K,15,1445.0,2021-07-22,2021-07-22
2983,PAIC75IC232,B0BCZCQTJX,12,3999.0,2021-07-22,2021-07-22
2984,PAIC75IC232,B09YLYB9PB,1,399.0,2021-07-22,2021-07-22
2985,PAIC75IC232,B07MDRGHWQ,2,11000.0,2021-07-22,2021-07-22
2986,PAIC75IC232,B0B5KZ3C53,3,2900.0,2021-07-22,2021-07-22
2987,PAIC75IC232,B09GFPVD9Y,6,10999.0,2021-07-22,2021-07-22
2988,PAIC75IC232,B017PDR9N0,9,499.0,2021-07-22,2021-07-22
2989,IPAI82NA725,B09T2WRLJJ,1,26999.0,2022-02-08,2022-02-08
2990,IPAI82NA725,B01MQZ7J8K,3,1445.0,2022-02-08,2022-02-08
2991,IPAI82NA725,B09ZHCJDP1,12,1000.0,2022-02-08,2022-02-08
2992,IPAI82NA725,B0B2DD8BQ8,7,3099.0,2022-02-08,2022-02-08
2993,IPAI82NA725,B0B31BYXQQ,4,5499.0,2022-02-08,2022-02-08
2994,IPAI82NA725,B0188KPKB2,11,9455.0,2022-02-08,2022-02-08
2995,MANC63CA752,B0B53QLB9H,14,5999.0,2022-06-01,2022-06-01
2996,MANC63CA752,B09BL2KHQW,14,260.0,2022-06-01,2022-06-01
2997,MANC63CA752,B00E3DVQFS,4,1109.0,2022-06-01,2022-06-01
2998,MANC63CA752,B0746N6WML,14,450.0,2022-06-01,2022-06-01
2999,IACO67CO294,B082T6GXS5,1,2100.0,2022-08-19,2022-08-19
3000,IACO67CO294,B081FJWN52,7,999.0,2022-08-19,2022-08-19
3001,IACO67CO294,B01GFTEV5Y,13,3193.0,2022-08-19,2022-08-19
3002,IACO67CO294,B08L5HMJVW,7,700.0,2022-08-19,2022-08-19
3003,IACO67CO294,B08QHLXWV3,15,11990.0,2022-08-19,2022-08-19
3004,IACO67CO294,B00LP9RFSU,1,825.0,2022-08-19,2022-08-19
3005,IACO67CO294,B07RX42D3D,3,350.0,2022-08-19,2022-08-19
3006,MCNP77PP404,B09BCNQ9R2,6,499.0,2021-03-05,2021-03-05
3007,MCNP77PP404,B08Y7MXFMK,15,1499.0,2021-03-05,2021-03-05
3008,MCNP77PP404,B09ZHCJDP1,3,1000.0,2021-03-05,2021-03-05
3009,MCNP77PP404,B09RWZRCP1,4,999.0,2021-03-05,2021-03-05
3010,MCNP77PP404,B095JPKPH3,1,69999.0,2021-03-05,2021-03-05
3011,AIOC29AM238,B00KRCBA6E,14,5000.0,2022-04-21,2022-04-21
3012,AIOC29AM238,B093QCY6YJ,4,349.0,2022-04-21,2022-04-21
3013,AIOC29AM238,B00C3GBCIS,15,499.0,2022-04-21,2022-04-21
3014,AIOC29AM238,B08444S68L,3,15990.0,2022-04-21,2022-04-21
3015,MAAP70ON980,B0B25LQQPC,12,6100.0,2022-07-08,2022-07-08
3016,MAAP70ON980,B08CF3B7N1,12,399.0,2022-07-08,2022-07-08
3017,AAMO19OA842,B07JPX9CR7,3,1299.0,2022-01-01,2022-01-01
3018,AAMO19OA842,B015ZXUDD0,11,599.0,2022-01-01,2022-01-01
3019,AAMO19OA842,B0B2DD66GS,5,2900.0,2022-01-01,2022-01-01
3020,AAMO19OA842,B094JNXNPV,12,399.0,2022-01-01,2022-01-01
3021,AAMO19OA842,B09MFR93KS,3,5999.0,2022-01-01,2022-01-01
3022,AAMO19OA842,B01HGCLUH6,11,1699.0,2022-01-01,2022-01-01
3023,CIAO11AN662,B08RWCZ6SY,10,899.0,2022-11-29,2022-11-29
3024,CIAO11AN662,B0B9F9PT8R,1,2999.0,2022-11-29,2022-11-29
3025,CIAO11AN662,B07P434WJY,1,1999.0,2022-11-29,2022-11-29
3026,CIAO11AN662,B0B19VJXQZ,7,59900.0,2022-11-29,2022-11-29
3027,CIAO11AN662,B08GSQXLJ2,4,10400.0,2022-11-29,2022-11-29
3028,CIAO11AN662,B07G3YNLJB,10,3100.0,2022-11-29,2022-11-29
3029,AAMM18PP999,B018SJJ0GE,10,2999.0,2022-06-12,2022-06-12
3030,AAMM18PP999,B09RX1FK54,3,999.0,2022-06-12,2022-06-12
3031,AAMM18PP999,B08FYB5HHK,13,1999.0,2022-06-12,2022-06-12
3032,AAMM18PP999,B09NNHFSSF,3,4700.0,2022-06-12,2022-06-12
3033,AAMM18PP999,B075TJHWVC,6,2299.0,2022-06-12,2022-06-12
3034,AOAC96MM111,B09VKWGZD7,10,8990.0,2022-10-11,2022-10-11
3035,AOAC96MM111,B07V82W5CN,15,2198.0,2022-10-11,2022-10-11
3036,AOAC96MM111,B08HLZ28QC,13,3490.0,2022-10-11,2022-10-11
3037,AMOO74NC332,B0B6F98KJJ,15,29999.0,2021-09-20,2021-09-20
3038,AIAA65MM219,B0949SBKMP,15,6990.0,2021-09-12,2021-09-12
3039,AIPA83IP522,B07W6VWZ8C,4,1999.0,2021-09-12,2021-09-12
3040,AIPA83IP522,B08TV2P1N8,4,3990.0,2021-09-12,2021-09-12
3041,AIPA83IP522,B00TDD0YM4,10,1695.0,2021-09-12,2021-09-12
3042,NNCN17OP693,B09XJ1LM7R,11,799.0,2021-03-29,2021-03-29
3043,NNCN17OP693,B07W4HTS8Q,15,3790.0,2021-03-29,2021-03-29
3044,NNCN17OP693,B082T6GVG9,5,1500.0,2021-03-29,2021-03-29
3045,NNCN17OP693,B091JF2TFD,13,1299.0,2021-03-29,2021-03-29
3046,NNCN17OP693,B01N1XVVLC,11,15999.0,2021-03-29,2021-03-29
3047,NNCN17OP693,B01MQ2A86A,12,1645.0,2021-03-29,2021-03-29
3048,NNCN17OP693,B09SZ5TWHW,1,2890.0,2021-03-29,2021-03-29
3049,IMAM34AC899,B07WKBD37W,3,999.0,2022-01-29,2022-01-29
3050,APOC24PP586,B08TDJ5BVF,13,39.0,2021-10-08,2021-10-08
3051,APOC24PP586,B004IO5BMQ,7,995.0,2021-10-08,2021-10-08
3052,PAIA49MA715,B0BF563HB4,8,19999.0,2022-09-01,2022-09-01
3053,PAIA49MA715,B07JW9H4J1,10,1099.0,2022-09-01,2022-09-01
3054,PAIA49MA715,B0B4F52B5X,15,14999.0,2022-09-01,2022-09-01
3055,PAIA49MA715,B0BNVBJW2S,8,7990.0,2022-09-01,2022-09-01
3056,PAIA49MA715,B075DB1F13,6,1500.0,2022-09-01,2022-09-01
3057,PAIA49MA715,B09HK9JH4F,15,399.0,2022-09-01,2022-09-01
3058,OONI68OI748,B0B9RZ4G4W,3,1699.0,2021-08-10,2021-08-10
3059,OONI68OI748,B08X77LM8C,10,999.0,2021-08-10,2021-08-10
3060,OONI68OI748,B08T8KWNQ9,2,4999.0,2021-08-10,2021-08-10
3061,MPOI84AA348,B09PL79D2X,12,2990.0,2021-06-17,2021-06-17
3062,MPOI84AA348,B0BGSV43WY,14,7999.0,2021-06-17,2021-06-17
3063,OPOA60MA880,B07WGPKMP5,11,20999.0,2022-03-02,2022-03-02
3064,OPOA60MA880,B07B275VN9,1,799.0,2022-03-02,2022-03-02
3065,OPOA60MA880,B08W56G1K9,6,999.0,2022-03-02,2022-03-02
3066,OPOA60MA880,B0148NPH9I,5,3195.0,2022-03-02,2022-03-02
3067,OPOA60MA880,B0BMXMLSMM,14,999.0,2022-03-02,2022-03-02
3068,MAIP03NA343,B014I8SX4Y,5,1400.0,2021-03-08,2021-03-08
3069,MAIP03NA343,B01M5967SY,3,999.0,2021-03-08,2021-03-08
3070,MAIP03NA343,B092R48XXB,12,29999.0,2021-03-08,2021-03-08
3071,MAIP03NA343,B09T3H12GV,1,2498.0,2021-03-08,2021-03-08
3072,MAIP03NA343,B0746JGVDS,3,999.0,2021-03-08,2021-03-08
3073,MAIP03NA343,B0B72BSW7K,9,699.0,2021-03-08,2021-03-08
3074,MAIP03NA343,B09ZK6THRR,3,1000.0,2021-03-08,2021-03-08
3075,IACA14AP471,B0BBVKRP7B,4,1999.0,2022-07-05,2022-07-05
3076,MNNO31AA318,B09C6HXFC1,5,1799.0,2022-05-07,2022-05-07
3077,MNCP57AA123,B07YNHCW6N,4,2499.0,2022-02-23,2022-02-23
3078,MNCP57AA123,B09GFLXVH9,9,8499.0,2022-02-23,2022-02-23
3079,AOII93OP571,B07WGMMQGP,4,20999.0,2021-11-19,2021-11-19
3080,AOII93OP571,B07LDPLSZC,11,1190.0,2021-11-19,2021-11-19
3081,AOII93OP571,B09Z7YGV3R,1,699.0,2021-11-19,2021-11-19
3082,IIAO23AA096,B09BW334ML,1,1499.0,2022-04-19,2022-04-19
3083,IIAO23AA096,B08QJJCY2Q,12,299.0,2022-04-19,2022-04-19
3084,IIAO23AA096,B07RCGTZ4M,10,9999.0,2022-04-19,2022-04-19
3085,IIAO23AA096,B07D8VBYB4,6,7776.0,2022-04-19,2022-04-19
3086,IIAO23AA096,B0BF54972T,1,19999.0,2022-04-19,2022-04-19
3087,IIAO23AA096,B0B65P827P,2,549.0,2022-04-19,2022-04-19
3088,IIAO23AA096,B08MZQBFLN,14,4999.0,2022-04-19,2022-04-19
3089,PNIM28NA777,B093ZNQZ2Y,15,799.0,2022-09-16,2022-09-16
3090,IOCN45AA539,B096NTB9XT,11,24500.0,2021-05-07,2021-05-07
3091,CNMP93AM907,B0B2DD8BQ8,14,3099.0,2021-01-24,2021-01-24
3092,CNMP93AM907,B0B9LDCX89,9,999.0,2021-01-24,2021-01-24
3093,CNMP93AM907,B08243SKCK,7,299.0,2021-01-24,2021-01-24
3094,CNMP93AM907,B08MWJTST6,10,1299.0,2021-01-24,2021-01-24
3095,CNMP93AM907,B01N4EV2TL,15,1995.0,2021-01-24,2021-01-24
3096,AOOA45NI543,B0B16KD737,4,15999.0,2021-10-15,2021-10-15
3097,AOOA45NI543,B0B5GJRTHB,10,1999.0,2021-10-15,2021-10-15
3098,AOOA45NI543,B0BCKWZ884,12,2999.0,2021-10-15,2021-10-15
3099,AOOA45NI543,B0BDG6QDYD,10,1990.0,2021-10-15,2021-10-15
3100,AOOA45NI543,B08HF4W2CT,2,3499.0,2021-10-15,2021-10-15
3101,AOCP16PO076,B01L8ZNWN2,15,1500.0,2021-06-04,2021-06-04
3102,AOCP16PO076,B0BPBXNQQT,6,1989.0,2021-06-04,2021-06-04
3103,AOCP16PO076,B07R679HTT,14,23999.0,2021-06-04,2021-06-04
3104,AOCP16PO076,B013B2WGT6,9,1899.0,2021-06-04,2021-06-04
3105,AOCP16PO076,B07F1P8KNV,2,1099.0,2021-06-04,2021-06-04
3106,AOCP16PO076,B0187F2IOK,6,2199.0,2021-06-04,2021-06-04
3107,AOCP16PO076,B09VCHLSJF,3,39999.0,2021-06-04,2021-06-04
3108,IAIC14OO035,B08K9PX15C,7,1499.0,2022-01-27,2022-01-27
3109,IAIC14OO035,B07LDN9Q2P,2,1295.0,2022-01-27,2022-01-27
3110,AOPO78CM500,B07SPVMSC6,8,2660.0,2022-09-21,2022-09-21
3111,AOPO78CM500,B0814ZY6FP,2,1199.0,2022-09-21,2022-09-21
3112,IPPA86NM395,B0BBMPH39N,1,999.0,2022-05-16,2022-05-16
3113,NCCA16CA898,B005LJQMCK,11,599.0,2021-01-27,2021-01-27
3114,NCCA16CA898,B009DA69W6,9,1900.0,2021-01-27,2021-01-27
3115,NCCA16CA898,B07XLML2YS,5,3299.0,2021-01-27,2021-01-27
3116,NCCA16CA898,B07F6GXNPB,14,500.0,2021-01-27,2021-01-27
3117,AMAA69PA835,B08WKCTFF3,5,1999.0,2021-07-05,2021-07-05
3118,AMAA69PA835,B01486F4G6,14,3690.0,2021-07-05,2021-07-05
3119,AMAA69PA835,B09TBCVJS3,8,7999.0,2021-07-05,2021-07-05
3120,AMAA69PA835,B0BCZCQTJX,9,3999.0,2021-07-05,2021-07-05
3121,AMAA69PA835,B0BDZWMGZ1,9,2990.0,2021-07-05,2021-07-05
3122,AMAA69PA835,B07RX42D3D,12,350.0,2021-07-05,2021-07-05
3123,AMAA69PA835,B0B53QLB9H,3,5999.0,2021-07-05,2021-07-05
3124,ACNP61OM167,B07VVXJ2P5,12,399.0,2022-07-02,2022-07-02
